spec-id,method-a,method-b,tst,dsi-verdict,manual-verdict,tags
00029,org.joda.convert.RenameHandler.loadRenameFile(Ljava/net/URL;)Ljava/util/List;,org.joda.convert.RenameHandler.lookupEnum(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/Enum;,org.joda.convert.TestJDKStringConverters#test_Enum_invalidConstant,lv-ls,sometimes-true-spec,EXPECTED_EXCEPTION;WEAK_ORACLE;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION;SOMETIMES_TRUE_SPEC
00034,org.joda.convert.RenameHandler.parseRenameFile(Ljava/util/List;Ljava/net/URL;)V,org.joda.convert.RenameHandler.lookupEnum(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/Enum;,org.joda.convert.TestJDKStringConverters#test_Enum_invalidConstant,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00108,org.joda.convert.StringConvert.tryRegisterGuava()V,org.joda.convert.StringConvert.convertFromString(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/Object;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00109,org.joda.convert.StringConvert.tryRegisterGuava()V,org.joda.convert.StringConvert.convertToString(Ljava/lang/Class;Ljava/lang/Object;)Ljava/lang/String;,org.joda.convert.TestStringConvert#test_convertToString_withType_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00112,org.joda.convert.StringConvert.tryRegisterGuava()V,org.joda.convert.StringConvert.findConverter(Ljava/lang/Class;)Lorg/joda/convert/StringConverter;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00113,org.joda.convert.StringConvert.tryRegisterGuava()V,org.joda.convert.StringConvert.findConverterNoGenerics(Ljava/lang/Class;)Lorg/joda/convert/StringConverter;,org.joda.convert.TestStringConvert#test_convertToString_withType_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00114,org.joda.convert.StringConvert.tryRegisterGuava()V,org.joda.convert.StringConvert.findConverterQuiet(Ljava/lang/Class;)Lorg/joda/convert/TypedStringConverter;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,MULTIPLE_PERTURBATIONS;SOMETIMES_TRUE_SPEC;METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE
00115,org.joda.convert.StringConvert.tryRegisterGuava()V,org.joda.convert.StringConvert.findTypedConverter(Ljava/lang/Class;)Lorg/joda/convert/TypedStringConverter;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00116,org.joda.convert.StringConvert.tryRegisterGuava()V,org.joda.convert.StringConvert.findTypedConverterNoGenerics(Ljava/lang/Class;)Lorg/joda/convert/TypedStringConverter;,org.joda.convert.TestStringConvert#test_convertToString_withType_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00127,org.joda.convert.StringConvert.tryRegisterJava8Optionals()V,org.joda.convert.StringConvert.convertFromString(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/Object;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00128,org.joda.convert.StringConvert.tryRegisterJava8Optionals()V,org.joda.convert.StringConvert.convertToString(Ljava/lang/Class;Ljava/lang/Object;)Ljava/lang/String;,org.joda.convert.TestStringConvert#test_convertToString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00131,org.joda.convert.StringConvert.tryRegisterJava8Optionals()V,org.joda.convert.StringConvert.findConverter(Ljava/lang/Class;)Lorg/joda/convert/StringConverter;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00132,org.joda.convert.StringConvert.tryRegisterJava8Optionals()V,org.joda.convert.StringConvert.findConverterNoGenerics(Ljava/lang/Class;)Lorg/joda/convert/StringConverter;,org.joda.convert.TestStringConvert#test_convertToString_withType_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00133,org.joda.convert.StringConvert.tryRegisterJava8Optionals()V,org.joda.convert.StringConvert.findConverterQuiet(Ljava/lang/Class;)Lorg/joda/convert/TypedStringConverter;,org.joda.convert.TestStringConvert#test_convertToString_withType_nullClass,lv-ls,sometimes-true-spec,MULTIPLE_PERTURBATIONS;SOMETIMES_TRUE_SPEC;METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE
00134,org.joda.convert.StringConvert.tryRegisterJava8Optionals()V,org.joda.convert.StringConvert.findTypedConverter(Ljava/lang/Class;)Lorg/joda/convert/TypedStringConverter;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00135,org.joda.convert.StringConvert.tryRegisterJava8Optionals()V,org.joda.convert.StringConvert.findTypedConverterNoGenerics(Ljava/lang/Class;)Lorg/joda/convert/TypedStringConverter;,org.joda.convert.TestStringConvert#test_convertToString_withType_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00145,org.joda.convert.StringConvert.tryRegisterJava8()V,org.joda.convert.StringConvert.convertFromString(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/Object;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00146,org.joda.convert.StringConvert.tryRegisterJava8()V,org.joda.convert.StringConvert.convertToString(Ljava/lang/Class;Ljava/lang/Object;)Ljava/lang/String;,org.joda.convert.TestStringConvert#test_convertToString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00149,org.joda.convert.StringConvert.tryRegisterJava8()V,org.joda.convert.StringConvert.findConverter(Ljava/lang/Class;)Lorg/joda/convert/StringConverter;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00150,org.joda.convert.StringConvert.tryRegisterJava8()V,org.joda.convert.StringConvert.findConverterNoGenerics(Ljava/lang/Class;)Lorg/joda/convert/StringConverter;,org.joda.convert.TestStringConvert#test_convertToString_withType_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00151,org.joda.convert.StringConvert.tryRegisterJava8()V,org.joda.convert.StringConvert.findConverterQuiet(Ljava/lang/Class;)Lorg/joda/convert/TypedStringConverter;,org.joda.convert.TestStringConvert#test_convertToString_withType_nullClass,lv-ls,sometimes-true-spec,MULTIPLE_PERTURBATIONS;SOMETIMES_TRUE_SPEC;METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE
00152,org.joda.convert.StringConvert.tryRegisterJava8()V,org.joda.convert.StringConvert.findTypedConverter(Ljava/lang/Class;)Lorg/joda/convert/TypedStringConverter;,org.joda.convert.TestStringConvert#test_convertToString_withType_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00153,org.joda.convert.StringConvert.tryRegisterJava8()V,org.joda.convert.StringConvert.findTypedConverterNoGenerics(Ljava/lang/Class;)Lorg/joda/convert/TypedStringConverter;,org.joda.convert.TestStringConvert#test_convertToString_withType_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00161,org.joda.convert.StringConvert.tryRegisterThreeTenBackport()V,org.joda.convert.StringConvert.convertFromString(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/Object;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00162,org.joda.convert.StringConvert.tryRegisterThreeTenBackport()V,org.joda.convert.StringConvert.convertToString(Ljava/lang/Class;Ljava/lang/Object;)Ljava/lang/String;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00165,org.joda.convert.StringConvert.tryRegisterThreeTenBackport()V,org.joda.convert.StringConvert.findConverter(Ljava/lang/Class;)Lorg/joda/convert/StringConverter;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00166,org.joda.convert.StringConvert.tryRegisterThreeTenBackport()V,org.joda.convert.StringConvert.findConverterNoGenerics(Ljava/lang/Class;)Lorg/joda/convert/StringConverter;,org.joda.convert.TestStringConvert#test_convertToString_withType_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00167,org.joda.convert.StringConvert.tryRegisterThreeTenBackport()V,org.joda.convert.StringConvert.findConverterQuiet(Ljava/lang/Class;)Lorg/joda/convert/TypedStringConverter;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,MULTIPLE_PERTURBATIONS;SOMETIMES_TRUE_SPEC;METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE
00168,org.joda.convert.StringConvert.tryRegisterThreeTenBackport()V,org.joda.convert.StringConvert.findTypedConverter(Ljava/lang/Class;)Lorg/joda/convert/TypedStringConverter;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00169,org.joda.convert.StringConvert.tryRegisterThreeTenBackport()V,org.joda.convert.StringConvert.findTypedConverterNoGenerics(Ljava/lang/Class;)Lorg/joda/convert/TypedStringConverter;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00176,org.joda.convert.StringConvert.tryRegisterThreeTenOld()V,org.joda.convert.StringConvert.convertFromString(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/Object;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00177,org.joda.convert.StringConvert.tryRegisterThreeTenOld()V,org.joda.convert.StringConvert.convertToString(Ljava/lang/Class;Ljava/lang/Object;)Ljava/lang/String;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00180,org.joda.convert.StringConvert.tryRegisterThreeTenOld()V,org.joda.convert.StringConvert.findConverter(Ljava/lang/Class;)Lorg/joda/convert/StringConverter;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00181,org.joda.convert.StringConvert.tryRegisterThreeTenOld()V,org.joda.convert.StringConvert.findConverterNoGenerics(Ljava/lang/Class;)Lorg/joda/convert/StringConverter;,org.joda.convert.TestStringConvert#test_convertToString_withType_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00182,org.joda.convert.StringConvert.tryRegisterThreeTenOld()V,org.joda.convert.StringConvert.findConverterQuiet(Ljava/lang/Class;)Lorg/joda/convert/TypedStringConverter;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,MULTIPLE_PERTURBATIONS;SOMETIMES_TRUE_SPEC;METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE
00183,org.joda.convert.StringConvert.tryRegisterThreeTenOld()V,org.joda.convert.StringConvert.findTypedConverter(Ljava/lang/Class;)Lorg/joda/convert/TypedStringConverter;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00184,org.joda.convert.StringConvert.tryRegisterThreeTenOld()V,org.joda.convert.StringConvert.findTypedConverterNoGenerics(Ljava/lang/Class;)Lorg/joda/convert/TypedStringConverter;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00190,org.joda.convert.StringConvert.tryRegisterTimeZone()V,org.joda.convert.StringConvert.convertFromString(Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/Object;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00191,org.joda.convert.StringConvert.tryRegisterTimeZone()V,org.joda.convert.StringConvert.convertToString(Ljava/lang/Class;Ljava/lang/Object;)Ljava/lang/String;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00194,org.joda.convert.StringConvert.tryRegisterTimeZone()V,org.joda.convert.StringConvert.findConverter(Ljava/lang/Class;)Lorg/joda/convert/StringConverter;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00195,org.joda.convert.StringConvert.tryRegisterTimeZone()V,org.joda.convert.StringConvert.findConverterNoGenerics(Ljava/lang/Class;)Lorg/joda/convert/StringConverter;,org.joda.convert.TestStringConvert#test_convertToString_withType_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00196,org.joda.convert.StringConvert.tryRegisterTimeZone()V,org.joda.convert.StringConvert.findConverterQuiet(Ljava/lang/Class;)Lorg/joda/convert/TypedStringConverter;,org.joda.convert.TestStringConvert#test_convertToString_withType_nullClass,lv-ls,sometimes-true-spec,MULTIPLE_PERTURBATIONS;SOMETIMES_TRUE_SPEC;METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE
00197,org.joda.convert.StringConvert.tryRegisterTimeZone()V,org.joda.convert.StringConvert.findTypedConverter(Ljava/lang/Class;)Lorg/joda/convert/TypedStringConverter;,org.joda.convert.TestStringConvert#test_convertFromString_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00198,org.joda.convert.StringConvert.tryRegisterTimeZone()V,org.joda.convert.StringConvert.findTypedConverterNoGenerics(Ljava/lang/Class;)Lorg/joda/convert/TypedStringConverter;,org.joda.convert.TestStringConvert#test_convertToString_withType_nullClass,lv-ls,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00026,org.joda.convert.RenameHandler.loadFromClasspath()V,org.joda.convert.RenameHandler.lookupType(Ljava/lang/String;)Ljava/lang/Class;,org.joda.convert.TestJDKStringConverters#test_Class_fail,lv,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00030,org.joda.convert.RenameHandler.loadRenameFile(Ljava/net/URL;)Ljava/util/List;,org.joda.convert.RenameHandler.lookupType(Ljava/lang/String;)Ljava/lang/Class;,org.joda.convert.TestJDKStringConverters#test_Class_fail,lv,sometimes-true-spec,SOMETIMES_TRUE_SPEC
00031,org.joda.convert.RenameHandler.loadRenameFile(Ljava/net/URL;)Ljava/util/List;,org.joda.convert.RenameHandler.parseRenameFile(Ljava/util/List;Ljava/net/URL;)V,org.joda.convert.TestJDKStringConverters#test_Class_fail,lv,spurious-spec,
00035,org.joda.convert.RenameHandler.parseRenameFile(Ljava/util/List;Ljava/net/URL;)V,org.joda.convert.RenameHandler.lookupType(Ljava/lang/String;)Ljava/lang/Class;,org.joda.convert.TestJDKStringConverters#test_Class_fail,lv,sometimes-true-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;SOMETIMES_TRUE_SPEC
00095,org.joda.convert.StringConvert.register(Ljava/lang/Class;Lorg/joda/convert/StringConverter;)V,org.joda.convert.StringConvert.convertToString(Ljava/lang/Object;)Ljava/lang/String;,org.joda.convert.TestStringConvert#test_register_FunctionalInterfaces,lv,sometimes-true-spec,METHOD_A_RETURNS_VOID;SOMETIMES_TRUE_SPEC
00096,org.joda.convert.StringConvert.register(Ljava/lang/Class;Lorg/joda/convert/StringConverter;)V,org.joda.convert.StringConvert.findConverterNoGenerics(Ljava/lang/Class;)Lorg/joda/convert/StringConverter;,org.joda.convert.TestStringConvert#test_register_FunctionalInterfaces,lv,sometimes-true-spec,METHOD_A_RETURNS_VOID;SOMETIMES_TRUE_SPEC
00097,org.joda.convert.StringConvert.register(Ljava/lang/Class;Lorg/joda/convert/StringConverter;)V,org.joda.convert.StringConvert.findTypedConverterNoGenerics(Ljava/lang/Class;)Lorg/joda/convert/TypedStringConverter;,org.joda.convert.TestStringConvert#test_register_FunctionalInterfaces,lv,sometimes-true-spec,METHOD_A_RETURNS_VOID;SOMETIMES_TRUE_SPEC
00099,org.joda.convert.StringConvert.register(Ljava/lang/Class;Lorg/joda/convert/ToStringConverter;Lorg/joda/convert/FromStringConverter;)V,org.joda.convert.StringConvert.convertToString(Ljava/lang/Object;)Ljava/lang/String;,org.joda.convert.TestStringConvert#test_register_FunctionalInterfaces,lv,sometimes-true-spec,METHOD_A_RETURNS_VOID;SOMETIMES_TRUE_SPEC
00100,org.joda.convert.StringConvert.register(Ljava/lang/Class;Lorg/joda/convert/ToStringConverter;Lorg/joda/convert/FromStringConverter;)V,org.joda.convert.StringConvert.findConverterNoGenerics(Ljava/lang/Class;)Lorg/joda/convert/StringConverter;,org.joda.convert.TestStringConvert#test_register_FunctionalInterfaces,lv,sometimes-true-spec,METHOD_A_RETURNS_VOID;SOMETIMES_TRUE_SPEC
00101,org.joda.convert.StringConvert.register(Ljava/lang/Class;Lorg/joda/convert/ToStringConverter;Lorg/joda/convert/FromStringConverter;)V,org.joda.convert.StringConvert.findTypedConverterNoGenerics(Ljava/lang/Class;)Lorg/joda/convert/TypedStringConverter;,org.joda.convert.TestStringConvert#test_register_FunctionalInterfaces,lv,sometimes-true-spec,METHOD_A_RETURNS_VOID;SOMETIMES_TRUE_SPEC
00104,org.joda.convert.StringConvert.registerMethodConstructor(Ljava/lang/Class;Ljava/lang/String;)V,org.joda.convert.StringConvert.convertToString(Ljava/lang/Object;)Ljava/lang/String;,org.joda.convert.TestStringConvert#test_registerMethodConstructorCharSequence,lv,sometimes-true-spec,METHOD_A_RETURNS_VOID;SOMETIMES_TRUE_SPEC
00105,org.joda.convert.StringConvert.registerMethodConstructor(Ljava/lang/Class;Ljava/lang/String;)V,org.joda.convert.StringConvert.findConverterNoGenerics(Ljava/lang/Class;)Lorg/joda/convert/StringConverter;,org.joda.convert.TestStringConvert#test_registerMethodConstructorCharSequence,lv,sometimes-true-spec,METHOD_A_RETURNS_VOID;SOMETIMES_TRUE_SPEC
00107,org.joda.convert.StringConvert.registerMethodConstructor(Ljava/lang/Class;Ljava/lang/String;)V,org.joda.convert.StringConvert.findTypedConverterNoGenerics(Ljava/lang/Class;)Lorg/joda/convert/TypedStringConverter;,org.joda.convert.TestStringConvert#test_registerMethodConstructorCharSequence,lv,sometimes-true-spec,METHOD_A_RETURNS_VOID;SOMETIMES_TRUE_SPEC
00118,org.joda.convert.StringConvert.tryRegisterGuava()V,org.joda.convert.StringConvert.registerFactory(Lorg/joda/convert/StringConverterFactory;)V,org.joda.convert.TestStringConverterFactory#test_registerFactory_cannotChangeSingleton,lv,spurious-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;UNRELATED_STATEFUL_METHODS
00119,org.joda.convert.StringConvert.tryRegisterGuava()V,org.joda.convert.StringConvert.register(Ljava/lang/Class;Lorg/joda/convert/StringConverter;)V,org.joda.convert.TestStringConvert#test_register_notOnShared,lv,spurious-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;UNRELATED_STATEFUL_METHODS
00120,org.joda.convert.StringConvert.tryRegisterGuava()V,org.joda.convert.StringConvert.register(Ljava/lang/Class;Lorg/joda/convert/ToStringConverter;Lorg/joda/convert/FromStringConverter;)V,org.joda.convert.TestStringConvert#test_registerFactory_cannotChangeSingleton,lv,spurious-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;UNRELATED_STATEFUL_METHODS
00121,org.joda.convert.StringConvert.tryRegisterGuava()V,org.joda.convert.StringConvert.registerMethodConstructor(Ljava/lang/Class;Ljava/lang/String;)V,org.joda.convert.TestStringConvert#ttest_registerMethodConstructor_cannotChangeSingleton,lv,spurious-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;UNRELATED_STATEFUL_METHODS
00137,org.joda.convert.StringConvert.tryRegisterJava8Optionals()V,org.joda.convert.StringConvert.registerFactory(Lorg/joda/convert/StringConverterFactory;)V,org.joda.convert.TestStringConverterFactory#test_registerFactory_cannotChangeSingleton,lv,spurious-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;UNRELATED_STATEFUL_METHODS
00138,org.joda.convert.StringConvert.tryRegisterJava8Optionals()V,org.joda.convert.StringConvert.register(Ljava/lang/Class;Lorg/joda/convert/StringConverter;)V,org.joda.convert.TestStringConvert#test_register_notOnShared,lv,spurious-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;UNRELATED_STATEFUL_METHODS
00139,org.joda.convert.StringConvert.tryRegisterJava8Optionals()V,org.joda.convert.StringConvert.register(Ljava/lang/Class;Lorg/joda/convert/ToStringConverter;Lorg/joda/convert/FromStringConverter;)V,org.joda.convert.TestStringConvert#test_registerFactory_cannotChangeSingleton,lv,spurious-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;UNRELATED_STATEFUL_METHODS
00140,org.joda.convert.StringConvert.tryRegisterJava8Optionals()V,org.joda.convert.StringConvert.registerMethodConstructor(Ljava/lang/Class;Ljava/lang/String;)V,org.joda.convert.TestStringConvert#ttest_registerMethodConstructor_cannotChangeSingleton,lv,spurious-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;UNRELATED_STATEFUL_METHODS
00155,org.joda.convert.StringConvert.tryRegisterJava8()V,org.joda.convert.StringConvert.registerFactory(Lorg/joda/convert/StringConverterFactory;)V,org.joda.convert.TestStringConverterFactory#test_registerFactory_cannotChangeSingleton,lv,spurious-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;UNRELATED_STATEFUL_METHODS
00156,org.joda.convert.StringConvert.tryRegisterJava8()V,org.joda.convert.StringConvert.register(Ljava/lang/Class;Lorg/joda/convert/StringConverter;)V,org.joda.convert.TestStringConvert#test_registerFactory_cannotChangeSingleton,lv,spurious-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;UNRELATED_STATEFUL_METHODS
00157,org.joda.convert.StringConvert.tryRegisterJava8()V,org.joda.convert.StringConvert.register(Ljava/lang/Class;Lorg/joda/convert/ToStringConverter;Lorg/joda/convert/FromStringConverter;)V,org.joda.convert.TestStringConverterFactory#test_registerFactory_cannotChangeSingleton,lv,spurious-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;UNRELATED_STATEFUL_METHODS
00158,org.joda.convert.StringConvert.tryRegisterJava8()V,org.joda.convert.StringConvert.registerMethodConstructor(Ljava/lang/Class;Ljava/lang/String;)V,org.joda.convert.TestStringConvert#ttest_registerMethodConstructor_cannotChangeSingleton,lv,spurious-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;UNRELATED_STATEFUL_METHODS
00171,org.joda.convert.StringConvert.tryRegisterThreeTenBackport()V,org.joda.convert.StringConvert.registerFactory(Lorg/joda/convert/StringConverterFactory;)V,org.joda.convert.TestStringConverterFactory#test_registerFactory_cannotChangeSingleton,lv,spurious-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;UNRELATED_STATEFUL_METHODS
00172,org.joda.convert.StringConvert.tryRegisterThreeTenBackport()V,org.joda.convert.StringConvert.register(Ljava/lang/Class;Lorg/joda/convert/StringConverter;)V,org.joda.convert.TestStringConverterFactory#test_registerFactory_cannotChangeSingleton,lv,spurious-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;UNRELATED_STATEFUL_METHODS
00173,org.joda.convert.StringConvert.tryRegisterThreeTenBackport()V,org.joda.convert.StringConvert.register(Ljava/lang/Class;Lorg/joda/convert/ToStringConverter;Lorg/joda/convert/FromStringConverter;)V,org.joda.convert.TestStringConvert#test_registerFactory_cannotChangeSingleton,lv,spurious-spec,METHOD_A_RETURNS_VOID;EXPECTED_EXCEPTION;WEAK_ORACLE;UNRELATED_STATEFUL_METHODS
