spec-id,method-a,method-b,tst,dsi-verdict,manual-verdict,tags
00490,org.apache.commons.validator.ValidatorResources.initDigester()Lorg/apache/commons/digester/Digester;,org.apache.commons.validator.ValidatorResources.process()V,org.apache.commons.validator.MultipleConfigFilesTest#testRequiredLastNameShort,u,sometimes-true-spec,INSPECTION_TODO;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION;MULTIPLE_PERTURBATIONS;SOMETIMES_TRUE_SPEC
00491,org.apache.commons.validator.ValidatorResources.initDigester()Lorg/apache/commons/digester/Digester;,org.apache.commons.validator.ValidatorResources.processForms()V,org.apache.commons.validator.MultipleConfigFilesTest#testRequiredLastNameShort,u,sometimes-true-spec,INSPECTION_TODO;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION;MULTIPLE_PERTURBATIONS;SOMETIMES_TRUE_SPEC
00505,org.apache.commons.validator.ValidatorResult.add(Ljava/lang/String;ZLjava/lang/Object;)V,org.apache.commons.validator.ValidatorResult.getResult(Ljava/lang/String;)Ljava/lang/Object;,org.apache.commons.validator.GenericTypeValidatorTest#testUSLocale,u,spurious-spec,METHOD_A_RETURNS_VOID;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;METHOD_B_AFTER_CRITICAL_POINT;MORE_COMPLEX_THAN_AB
00506,org.apache.commons.validator.ValidatorResult.add(Ljava/lang/String;ZLjava/lang/Object;)V,org.apache.commons.validator.ValidatorResult.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.DateTest#testValidDate,u,spurious-spec,CONNECTION_DOES_NOT_NECESSITATE_ORDERING;MULTIPLE_PERTURBATIONS;METHOD_A_RETURNS_VOID;ORDER_OF_ASSERTIONS;MORE_COMPLEX_THAN_AB
00507,org.apache.commons.validator.ValidatorResult.containsAction(Ljava/lang/String;)Z,org.apache.commons.validator.ValidatorResult.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.DateTest#testValidDate,u,spurious-spec,ORDER_OF_ASSERTIONS;UNRELATED_STATEFUL_METHODS;MULTIPLE_PERTURBATIONS
00509,org.apache.commons.validator.Var.getJsType()Ljava/lang/String;,org.apache.commons.validator.Var.getBundle()Ljava/lang/String;,org.apache.commons.validator.VarTest#testVars,u,spurious-spec,ORDER_OF_ASSERTIONS;UNRELATED_STATELESS_METHODS;MULTIPLE_PERTURBATIONS;REPLACEMENT_VALUE_UNCLEAR
00510,org.apache.commons.validator.Var.getJsType()Ljava/lang/String;,org.apache.commons.validator.Var.isResource()Z,org.apache.commons.validator.VarTest#testVars,u,spurious-spec,ORDER_OF_ASSERTIONS;UNRELATED_STATELESS_METHODS;MULTIPLE_PERTURBATIONS;REPLACEMENT_VALUE_UNCLEAR
00512,org.apache.commons.validator.Var.isResource()Z,org.apache.commons.validator.Var.getBundle()Ljava/lang/String;,org.apache.commons.validator.VarTest#testVars,u,spurious-spec,MULTIPLE_PERTURBATIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_CORRECT_VALUE_NONASSERTION;UNRELATED_STATELESS_METHODS
00513,org.apache.commons.validator.routines.AbstractCalendarValidator.format(Ljava/lang/Object;Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.routines.AbstractCalendarValidator.format(Ljava/lang/Object;Ljava/util/Locale;)Ljava/lang/String;,org.apache.commons.validator.routines.DateValidatorTest#testFormat,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACEMENT_VALUE_UNCLEAR
00514,org.apache.commons.validator.routines.AbstractCalendarValidator.format(Ljava/lang/Object;Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.routines.AbstractCalendarValidator.getFormat(Ljava/util/Locale;)Ljava/text/Format;,org.apache.commons.validator.routines.DateValidatorTest#testFormat,u,spurious-spec,ORDER_OF_ASSERTIONS;UNRELATED_STATEFUL_METHODS;REPLACEMENT_VALUE_UNCLEAR
00516,org.apache.commons.validator.routines.AbstractCalendarValidator.isValid(Ljava/lang/String;)Z,org.apache.commons.validator.routines.AbstractCalendarValidator.isValid(Ljava/lang/String;Ljava/util/Locale;)Z,org.apache.commons.validator.routines.CalendarValidatorTest#testDateTimeStyle,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00517,org.apache.commons.validator.routines.AbstractCalendarValidator.parse(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/lang/Object;,org.apache.commons.validator.routines.AbstractCalendarValidator.format(Ljava/lang/Object;Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.routines.DateValidatorTest#testFormat,u,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00518,org.apache.commons.validator.routines.AbstractCalendarValidator.parse(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/lang/Object;,org.apache.commons.validator.routines.AbstractCalendarValidator.format(Ljava/lang/Object;Ljava/util/Locale;)Ljava/lang/String;,org.apache.commons.validator.routines.DateValidatorTest#testFormat,u,spurious-spec,ORDER_OF_ASSERTIONS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00519,org.apache.commons.validator.routines.AbstractCalendarValidator.parse(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/lang/Object;,org.apache.commons.validator.routines.AbstractCalendarValidator.getFormat(Ljava/util/Locale;)Ljava/text/Format;,org.apache.commons.validator.routines.DateValidatorTest#testFormat,u,spurious-spec,ORDER_OF_ASSERTIONS;UNRELATED_STATEFUL_METHODS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00523,org.apache.commons.validator.routines.AbstractCalendarValidator.parse(Ljava/lang/String;Ljava/text/Format;)Ljava/lang/Object;,org.apache.commons.validator.routines.AbstractCalendarValidator.format(Ljava/lang/Object;Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.routines.DateValidatorTest#testFormat,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00524,org.apache.commons.validator.routines.AbstractCalendarValidator.parse(Ljava/lang/String;Ljava/text/Format;)Ljava/lang/Object;,org.apache.commons.validator.routines.AbstractCalendarValidator.format(Ljava/lang/Object;Ljava/util/Locale;)Ljava/lang/String;,org.apache.commons.validator.routines.DateValidatorTest#testFormat,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00525,org.apache.commons.validator.routines.AbstractCalendarValidator.parse(Ljava/lang/String;Ljava/text/Format;)Ljava/lang/Object;,org.apache.commons.validator.routines.AbstractCalendarValidator.getFormat(Ljava/util/Locale;)Ljava/text/Format;,org.apache.commons.validator.routines.DateValidatorTest#testFormat,u,spurious-spec,ORDER_OF_ASSERTIONS;UNRELATED_STATEFUL_METHODS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00539,org.apache.commons.validator.routines.CalendarValidator.format(Ljava/lang/Object;Ljava/lang/String;Ljava/util/Locale;)Ljava/lang/String;,org.apache.commons.validator.routines.CalendarValidator.format(Ljava/lang/Object;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/lang/String;,org.apache.commons.validator.routines.CalendarValidatorTest#testFormat,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;REPLACEMENT_VALUE_UNCLEAR
00540,org.apache.commons.validator.routines.CalendarValidator.format(Ljava/lang/Object;Ljava/lang/String;Ljava/util/Locale;)Ljava/lang/String;,org.apache.commons.validator.routines.CalendarValidator.format(Ljava/lang/Object;Ljava/util/TimeZone;)Ljava/lang/String;,org.apache.commons.validator.routines.CalendarValidatorTest#testFormat,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;REPLACEMENT_VALUE_UNCLEAR
00541,org.apache.commons.validator.routines.CalendarValidator.format(Ljava/lang/Object;Ljava/util/Locale;)Ljava/lang/String;,org.apache.commons.validator.routines.CalendarValidator.format(Ljava/lang/Object;Ljava/lang/String;Ljava/util/Locale;)Ljava/lang/String;,org.apache.commons.validator.routines.CalendarValidatorTest#testFormat,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;REPLACEMENT_VALUE_UNCLEAR
00542,org.apache.commons.validator.routines.CalendarValidator.format(Ljava/lang/Object;Ljava/util/Locale;)Ljava/lang/String;,org.apache.commons.validator.routines.CalendarValidator.format(Ljava/lang/Object;Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/lang/String;,org.apache.commons.validator.routines.CalendarValidatorTest#testFormat,u,spurious-spec,ORDER_OF_ASSERTIONS;UNRELATED_STATEFUL_METHODS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;REPLACEMENT_VALUE_UNCLEAR
00543,org.apache.commons.validator.routines.CalendarValidator.format(Ljava/lang/Object;Ljava/util/Locale;)Ljava/lang/String;,org.apache.commons.validator.routines.CalendarValidator.format(Ljava/lang/Object;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/lang/String;,org.apache.commons.validator.routines.CalendarValidatorTest#testFormat,u,spurious-spec,ORDER_OF_ASSERTIONS;UNRELATED_STATEFUL_METHODS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;REPLACEMENT_VALUE_UNCLEAR
00544,org.apache.commons.validator.routines.CalendarValidator.format(Ljava/lang/Object;Ljava/util/Locale;)Ljava/lang/String;,org.apache.commons.validator.routines.CalendarValidator.format(Ljava/lang/Object;Ljava/util/TimeZone;)Ljava/lang/String;,org.apache.commons.validator.routines.CalendarValidatorTest#testFormat,u,spurious-spec,ORDER_OF_ASSERTIONS;UNRELATED_STATEFUL_METHODS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;REPLACEMENT_VALUE_UNCLEAR
00547,org.apache.commons.validator.routines.CalendarValidator.format(Ljava/lang/Object;Ljava/util/TimeZone;)Ljava/lang/String;,org.apache.commons.validator.routines.CalendarValidator.format(Ljava/lang/Object;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/lang/String;,org.apache.commons.validator.routines.CalendarValidatorTest#testFormat,u,spurious-spec,CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACEMENT_VALUE_UNCLEAR
00548,org.apache.commons.validator.routines.CalendarValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.CalendarValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.CalendarValidatorTest#testCalendarValidatorMethods,u,spurious-spec,CONNECTION_DOES_NOT_NECESSITATE_ORDERING;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION
00549,org.apache.commons.validator.routines.CalendarValidator.validate(Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.CalendarValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.CalendarValidatorTest#testCalendarValidatorMethods,u,spurious-spec,CONNECTION_DOES_NOT_NECESSITATE_ORDERING;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION
00550,org.apache.commons.validator.routines.CalendarValidator.validate(Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.CalendarValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.CalendarValidatorTest#testCalendarValidatorMethods,u,spurious-spec,CONNECTION_DOES_NOT_NECESSITATE_ORDERING;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION
00551,org.apache.commons.validator.routines.CalendarValidator.validate(Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.CalendarValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.CalendarValidatorTest#testCalendarValidatorMethods,u,spurious-spec,CONNECTION_DOES_NOT_NECESSITATE_ORDERING;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION
00552,org.apache.commons.validator.routines.CalendarValidator.validate(Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.CalendarValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.CalendarValidatorTest#testCalendarValidatorMethods,u,spurious-spec,CONNECTION_DOES_NOT_NECESSITATE_ORDERING;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION
00553,org.apache.commons.validator.routines.CalendarValidator.validate(Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.CalendarValidator.validate(Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.CalendarValidatorTest#testCalendarValidatorMethods,u,spurious-spec,CONNECTION_DOES_NOT_NECESSITATE_ORDERING;NULL_REPLACEMENT_CAUSED_NULLPOINTEREXCEPTION
00554,org.apache.commons.validator.routines.CodeValidator.getMaxLength()I,org.apache.commons.validator.routines.CodeValidator.getCheckDigit()Lorg/apache/commons/validator/routines/checkdigit/CheckDigit;,org.apache.commons.validator.routines.CodeValidatorTest#testConstructors,u,spurious-spec,ORDER_OF_ASSERTIONS;UNRELATED_STATELESS_METHODS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;MULTIPLE_PERTURBATIONS
00555,org.apache.commons.validator.routines.CodeValidator.getMinLength()I,org.apache.commons.validator.routines.CodeValidator.getCheckDigit()Lorg/apache/commons/validator/routines/checkdigit/CheckDigit;,org.apache.commons.validator.routines.CodeValidatorTest#testConstructors,u,spurious-spec,ORDER_OF_ASSERTIONS;UNRELATED_STATELESS_METHODS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;MULTIPLE_PERTURBATIONS
00556,org.apache.commons.validator.routines.CodeValidator.getMinLength()I,org.apache.commons.validator.routines.CodeValidator.getMaxLength()I,org.apache.commons.validator.routines.CodeValidatorTest#testConstructors,u,spurious-spec,ORDER_OF_ASSERTIONS;UNRELATED_STATELESS_METHODS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;MULTIPLE_PERTURBATIONS
00567,org.apache.commons.validator.routines.DomainValidator.isAllowLocal()Z,org.apache.commons.validator.routines.DomainValidator.isValidLocalTld(Ljava/lang/String;)Z,org.apache.commons.validator.routines.EmailValidatorTest#testValidator473_4,u,spurious-spec,ONE_STATELESS_METHOD;CONNECTION_DOES_NOT_NECESSITATE_ORDERING
00580,org.apache.commons.validator.routines.EmailValidator.isValidUser(Ljava/lang/String;)Z,org.apache.commons.validator.routines.EmailValidator.isValidDomain(Ljava/lang/String;)Z,org.apache.commons.validator.EmailTest#testEmail,u,spurious-spec,REPLACEMENT_TRIGGERS_CHECK_THAT_PREVENTS_B;UNRELATED_STATEFUL_METHODS
00587,org.apache.commons.validator.routines.ISBNValidator.validate(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.routines.ISBNValidator.convertToISBN13(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.routines.ISBNValidatorTest#testNull,u,spurious-spec,ORDER_OF_ASSERTIONS;UNRELATED_STATEFUL_METHODS;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;REPLACEMENT_VALUE_UNCLEAR
00595,org.apache.commons.validator.routines.RegexValidator.validate(Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.routines.RegexValidator.match(Ljava/lang/String;)[Ljava/lang/String;,org.apache.commons.validator.routines.RegexValidatorTest#testNullValue,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;REPLACEMENT_VALUE_UNCLEAR
00596,org.apache.commons.validator.routines.TimeValidator.format(Ljava/lang/Object;Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.routines.TimeValidator.format(Ljava/lang/Object;)Ljava/lang/String;,org.apache.commons.validator.routines.TimeValidatorTest#testFormat,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;REPLACEMENT_VALUE_UNCLEAR
00597,org.apache.commons.validator.routines.TimeValidator.format(Ljava/lang/Object;Ljava/lang/String;)Ljava/lang/String;,org.apache.commons.validator.routines.TimeValidator.format(Ljava/lang/Object;Ljava/util/Locale;)Ljava/lang/String;,org.apache.commons.validator.routines.TimeValidatorTest#testFormat,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;REPLACEMENT_VALUE_UNCLEAR
00598,org.apache.commons.validator.routines.TimeValidator.format(Ljava/lang/Object;Ljava/util/Locale;)Ljava/lang/String;,org.apache.commons.validator.routines.TimeValidator.format(Ljava/lang/Object;)Ljava/lang/String;,org.apache.commons.validator.routines.TimeValidatorTest#testFormat,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT;REPLACEMENT_VALUE_UNCLEAR
00602,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidatorTest#testTimeZone,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00603,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidatorTest#testTimeZone,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00604,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidatorTest#testTimeZone,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00605,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidatorTest#testTimeZone,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00606,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidatorTest#testTimeZone,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00611,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidatorTest#testTimeZone,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00612,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidatorTest#testTimeZone,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00613,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidatorTest#testTimeZone,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00614,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidatorTest#testTimeZone,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00615,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidatorTest#testTimeZone,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00616,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidatorTest#testTimeZone,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00617,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidatorTest#testTimeZone,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00618,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidatorTest#testTimeZone,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00619,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidatorTest#testTimeZone,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00620,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidator.validate(Ljava/lang/String;Ljava/util/Locale;Ljava/util/TimeZone;)Ljava/util/Calendar;,org.apache.commons.validator.routines.TimeValidatorTest#testTimeZone,u,spurious-spec,ORDER_OF_ASSERTIONS;CONNECTION_DOES_NOT_NECESSITATE_ORDERING;REPLACE_RETURN_WITH_UNEXPECTED_OUTPUT
00630,org.apache.commons.validator.routines.UrlValidator.isValidAuthority(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.countToken(Ljava/lang/String;Ljava/lang/String;)I,org.apache.commons.validator.routines.UrlValidatorTest#testValidator202,u,spurious-spec,REPLACEMENT_TRIGGERS_CHECK_THAT_PREVENTS_B;UNRELATED_STATEFUL_METHODS
00631,org.apache.commons.validator.routines.UrlValidator.isValidAuthority(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.isValidFragment(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidatorTest#testValidator202,u,spurious-spec,REPLACEMENT_TRIGGERS_CHECK_THAT_PREVENTS_B;UNRELATED_STATEFUL_METHODS
00632,org.apache.commons.validator.routines.UrlValidator.isValidAuthority(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.isValidPath(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidatorTest#testValidator202,u,spurious-spec,REPLACEMENT_TRIGGERS_CHECK_THAT_PREVENTS_B;UNRELATED_STATEFUL_METHODS
00633,org.apache.commons.validator.routines.UrlValidator.isValidAuthority(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.isValidQuery(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidatorTest#testValidator202,u,spurious-spec,REPLACEMENT_TRIGGERS_CHECK_THAT_PREVENTS_B;UNRELATED_STATEFUL_METHODS
00635,org.apache.commons.validator.routines.UrlValidator.isValidPath(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidator.isValidFragment(Ljava/lang/String;)Z,org.apache.commons.validator.routines.UrlValidatorTest#testValidator202,u,spurious-spec,REPLACEMENT_TRIGGERS_CHECK_THAT_PREVENTS_B;UNRELATED_STATEFUL_METHODS
